,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,78.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.66666666666667,57.333333333333336,15.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.33333333333333,83.33333333333333,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.333333333333336,57.333333333333336,57,52.333333333333336,15.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.333333333333336,67.66666666666667,73,52,57.333333333333336,57.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,47,52,52,52,10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.33333333333333,88.66666666666667,62.333333333333336,57.333333333333336,62.666666666666664,52,52,57.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,57.333333333333336,52,52,52.333333333333336,57.333333333333336,52,57.333333333333336,10.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.333333333333336,73,62.666666666666664,52.333333333333336,52,57.333333333333336,52,52,57.333333333333336,57.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,57.333333333333336,52.333333333333336,52,52,52,57.333333333333336,52,57.333333333333336,52,10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.33333333333333,93.66666666666667,73,57.333333333333336,57,52,57.333333333333336,52,57.333333333333336,52,52,57.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52.333333333333336,52,52,52,52,52.333333333333336,52,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,10.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,88.33333333333333,73,62.333333333333336,62.666666666666664,62.333333333333336,52.333333333333336,52,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.333333333333336,52,52,52,57.333333333333336,52,52.333333333333336,52.333333333333336,57,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,52,10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.33333333333333,83.33333333333333,78,57.333333333333336,57.333333333333336,57.333333333333336,52,57.333333333333336,57.333333333333336,62.333333333333336,62.666666666666664,57.333333333333336,57.333333333333336,62.666666666666664,57.333333333333336,62.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.333333333333336,57.333333333333336,52,47,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,62.333333333333336,57.333333333333336,62.666666666666664,62.333333333333336,57.333333333333336,62.666666666666664,57.333333333333336,57.333333333333336,10.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.33333333333333,83.33333333333333,78,57.333333333333336,57.333333333333336,52,57,57.333333333333336,62.666666666666664,57.333333333333336,57.333333333333336,62.666666666666664,62.333333333333336,57.333333333333336,57.333333333333336,57,62.666666666666664,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.333333333333336,46.666666666666664,36.333333333333336,41.666666666666664,52.333333333333336,46.666666666666664,47,47,52,52.333333333333336,52,52.333333333333336,52,52,52,47,52.333333333333336,57,10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,36.666666666666664,41.666666666666664,52,52,52,47,52,52,47,41.666666666666664,52,47,52,52,52,57.333333333333336,57.333333333333336,62.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,47,41.666666666666664,46.666666666666664,57.333333333333336,57.333333333333336,52,52,52,52.333333333333336,46.666666666666664,47,52,47,52.333333333333336,52,52,57.333333333333336,52,52,10.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.333333333333336,57.333333333333336,57.333333333333336,47,52,46.666666666666664,52.333333333333336,52,52,52,52.333333333333336,52.333333333333336,52,52,52,52.333333333333336,52,52.333333333333336,52.333333333333336,52,52.333333333333336,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.666666666666664,46.666666666666664,41.666666666666664,41.666666666666664,47,41.666666666666664,52,52,52,52.333333333333336,52,57.333333333333336,52,52,52.333333333333336,52,52.333333333333336,52,52,52,52,57.333333333333336,10.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.333333333333336,57.333333333333336,52,52,52.333333333333336,47,52,52,52,57.333333333333336,57.333333333333336,52,57.333333333333336,57.333333333333336,52,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,57,57.333333333333336,57.333333333333336,57.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,57.333333333333336,41.666666666666664,41.666666666666664,57.333333333333336,47,52,52,57.333333333333336,57.333333333333336,52,57.333333333333336,62.666666666666664,57.333333333333336,52.333333333333336,62.333333333333336,67.66666666666667,62.666666666666664,62.666666666666664,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,88.33333333333333,62.333333333333336,62.333333333333336,57.333333333333336,57,57.333333333333336,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,67.66666666666667,62.666666666666664,62.333333333333336,62.333333333333336,67.66666666666667,68,57,52,57.333333333333336,52,57.333333333333336,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52.333333333333336,41.666666666666664,41.666666666666664,52,52,52,52,52,57.333333333333336,52.333333333333336,52,57.333333333333336,52.333333333333336,57,57.333333333333336,62.666666666666664,57.333333333333336,57.333333333333336,62.333333333333336,67.66666666666667,67.66666666666667,62.666666666666664,62.666666666666664,67.66666666666667,72.66666666666667,10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.666666666666664,62.333333333333336,52,52,52.333333333333336,57.333333333333336,57,52.333333333333336,52,52,52,52,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,62.333333333333336,62.666666666666664,62.666666666666664,67.66666666666667,62.333333333333336,62.666666666666664,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,47,52,57.333333333333336,57.333333333333336,57.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.666666666666664,62.333333333333336,62.666666666666664,52,52,62.333333333333336,57.333333333333336,62.666666666666664,67.66666666666667,62.333333333333336,68,67.66666666666667,62.333333333333336,62.333333333333336,73,67.66666666666667,67.66666666666667,67.66666666666667,10.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.66666666666667,57.333333333333336,47,41.666666666666664,52,52,41.666666666666664,41.666666666666664,57.333333333333336,52,57.333333333333336,52,57.333333333333336,52,52,52,57.333333333333336,52,52,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,52,62.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.333333333333336,52,41.666666666666664,41.666666666666664,52,52,52.333333333333336,52,52,52,52,52.333333333333336,52,57.333333333333336,57.333333333333336,62.666666666666664,62.333333333333336,62.333333333333336,62.666666666666664,62.666666666666664,62.333333333333336,62.666666666666664,67.66666666666667,62.333333333333336,67.66666666666667,67.66666666666667,62.666666666666664,57,57.333333333333336,67.66666666666667,10.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.33333333333334,156.33333333333334,140.66666666666666,114.66666666666667,114.66666666666667,114.33333333333333,125,120,125,119.66666666666667,125,125,135.33333333333334,125,130.33333333333334,125,125,119.66666666666667,125,125,125,125,151,125,125,125,130,140.66666666666666,151,151,140.66666666666666,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.66666666666667,114.66666666666667,104,109.33333333333333,114.66666666666667,109.33333333333333,114.33333333333333,120,119.66666666666667,120,109.33333333333333,109.33333333333333,119.66666666666667,120,120,135.66666666666666,130,120,125,135.66666666666666,151,125,130,125,135.66666666666666,151,125,120,125,130,130.33333333333334,125,5.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,125,114.66666666666667,109.33333333333333,125,140.66666666666666,125,119.66666666666667,125,145.66666666666666,151,135.33333333333334,125,119.66666666666667,146,145.66666666666666,130,125,130.33333333333334,119.66666666666667,130.33333333333334,125,125,125,156,151,140.66666666666666,130.33333333333334,130,146,151,135.33333333333334,47,46.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,119.66666666666667,119.66666666666667,119.66666666666667,120,119.66666666666667,119.66666666666667,120,125,146,130,125,119.66666666666667,119.66666666666667,125,125,125,119.66666666666667,130.33333333333334,125,130.33333333333334,119.66666666666667,125,130.33333333333334,125,125,130,151,156.33333333333334,130.33333333333334,130,125,47,47,10.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.66666666666666,125,119.66666666666667,125,120,119.66666666666667,130,146,151,135.33333333333334,125,119.66666666666667,125,130.33333333333334,125,119.66666666666667,130.33333333333334,125,130,125,125,130.33333333333334,125,119.66666666666667,135.33333333333334,151,151,135.33333333333334,140.33333333333334,135.66666666666666,125,119.66666666666667,41.666666666666664,47,36.333333333333336,31.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,156.33333333333334,140.66666666666666,140.33333333333334,140.66666666666666,140.33333333333334,146,135.33333333333334,125,125,125,125,125,125,125,125,125,130.33333333333334,125,119.66666666666667,125,130,125,119.66666666666667,130.33333333333334,130,130.33333333333334,120,130.33333333333334,125,125,120,41.666666666666664,47,36.333333333333336,41.666666666666664,10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.66666666666666,146,145.66666666666666,146,145.66666666666666,140.66666666666666,125,125,146,146,135.33333333333334,125,125,125,125,125,130,120,135.33333333333334,151,140.66666666666666,125,130.33333333333334,125,130.33333333333334,124.66666666666667,130.33333333333334,125,156,151,140.66666666666666,130.33333333333334,47,46.666666666666664,47,46.666666666666664,41.666666666666664,41.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,
140.66666666666666,145.66666666666666,146,140.33333333333334,120,125,135.33333333333334,125,125,119.66666666666667,130.33333333333334,125,125,119.66666666666667,125,125,125,120,125,130.33333333333334,125,125,130,130.33333333333334,130,130.33333333333334,130.33333333333334,125,130.33333333333334,130.33333333333334,130,120,46.666666666666664,47,36.333333333333336,36.666666666666664,46.666666666666664,41.666666666666664,15.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
140.66666666666666,125,140.66666666666666,140.66666666666666,145.66666666666666,140.66666666666666,125,125,130,151.33333333333334,156,135.66666666666666,125,130.33333333333334,125,125,130.33333333333334,130.33333333333334,130,125,130.33333333333334,130.33333333333334,130,125,146,156,140.66666666666666,135.33333333333334,140.66666666666666,156,156.33333333333334,151,57.333333333333336,52,52,52.333333333333336,46.666666666666664,52,52.333333333333336,52.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,
151,145.66666666666666,145.66666666666666,146,145.66666666666666,145.66666666666666,146,130,130.33333333333334,125,125,125,130.33333333333334,130,125,125,140.66666666666666,156.33333333333334,140.66666666666666,125,130.33333333333334,140.66666666666666,151,140.66666666666666,135.33333333333334,130,130.33333333333334,140.66666666666666,156.33333333333334,156,146,130.33333333333334,47,46.666666666666664,47,41.666666666666664,47,46.666666666666664,52.333333333333336,52,10.333333333333334,,,,,,,,,,,,,,,,,,,,,,,
218.66666666666666,161.33333333333334,146,140.66666666666666,145.66666666666666,135.33333333333334,125,125,125,125,130,125,125,119.66666666666667,125,130,130.33333333333334,125,130,130.33333333333334,130.33333333333334,120,130.33333333333334,130.33333333333334,130,130,135.66666666666666,130,135.66666666666666,130,135.33333333333334,125,47,52,47,47,46.666666666666664,52,47,47,52,52,,,,,,,,,,,,,,,,,,,,,,
125,125,125,125,125,125,125,125,125,125,130,125,130.33333333333334,130.33333333333334,125,120,130,130.33333333333334,125,125,130,125,130.33333333333334,130,130.33333333333334,125,135.33333333333334,135.33333333333334,146,156,151,119.66666666666667,52.333333333333336,52.333333333333336,52,52,57.333333333333336,52,57.333333333333336,52,57.333333333333336,57.333333333333336,10.333333333333334,,,,,,,,,,,,,,,,,,,,,
166.66666666666666,166.66666666666666,145.66666666666666,146,145.66666666666666,145.66666666666666,135.33333333333334,125,125,119.66666666666667,125,125,125,125,130.33333333333334,151,156.33333333333334,140.66666666666666,130,125,130.33333333333334,130.33333333333334,125,130,130.33333333333334,146,161.33333333333334,140.66666666666666,135.33333333333334,130.33333333333334,130,125,47,52,52,52,52.333333333333336,52,52.333333333333336,57.333333333333336,57,57.333333333333336,57.333333333333336,57.333333333333336,,,,,,,,,,,,,,,,,,,,
156,161.66666666666666,151,145.66666666666666,151.33333333333334,119.66666666666667,125,145.66666666666666,151,135.33333333333334,125,120,130,135.66666666666666,151,140.66666666666666,125,119.66666666666667,140.66666666666666,151,140.66666666666666,130.33333333333334,130.33333333333334,125,156,156.33333333333334,140.66666666666666,135.33333333333334,140.66666666666666,151,156.33333333333334,151,52,52,52,52.333333333333336,52,52,57.333333333333336,52,57.333333333333336,57.333333333333336,57.333333333333336,52.333333333333336,10.666666666666666,,,,,,,,,,,,,,,,,,,
213.33333333333334,166.66666666666666,146,145.66666666666666,146,140.66666666666666,145.66666666666666,135.66666666666666,125,125,125,130,125,130.33333333333334,135.33333333333334,146,156.33333333333334,135.33333333333334,130,130.33333333333334,130.33333333333334,145.66666666666666,151,135.33333333333334,130.33333333333334,130.33333333333334,135.33333333333334,156.33333333333334,156,156.33333333333334,140.66666666666666,130,47,47,46.666666666666664,46.666666666666664,47,47,52,57.333333333333336,52,57.333333333333336,57,57.333333333333336,57.333333333333336,57.333333333333336,,,,,,,,,,,,,,,,,,
151,146,151,135.33333333333334,125,119.66666666666667,125,146,151,140.66666666666666,130,125,130.33333333333334,125,125,125,146,140.66666666666666,130,130.33333333333334,130.33333333333334,145.66666666666666,151,135.33333333333334,130.33333333333334,130.33333333333334,130.33333333333334,146,151.33333333333334,151,140.66666666666666,130.33333333333334,47,46.666666666666664,47,46.666666666666664,47,46.666666666666664,52.333333333333336,52,57.333333333333336,57.333333333333336,52.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,10.333333333333334,,,,,,,,,,,,,,,,,
218.66666666666666,166.66666666666666,151,145.66666666666666,151,151,151.33333333333334,135.33333333333334,125,130.33333333333334,130.33333333333334,125,130.33333333333334,130.33333333333334,130,125,130.33333333333334,130.33333333333334,130.33333333333334,125,130.33333333333334,140.66666666666666,156.33333333333334,146,135.33333333333334,125,130,145.66666666666666,161.66666666666666,161.33333333333334,151,130.33333333333334,52,52,52.333333333333336,46.666666666666664,52,52.333333333333336,52,57.333333333333336,62.333333333333336,57.333333333333336,57.333333333333336,62.333333333333336,57.333333333333336,62.666666666666664,57,62.666666666666664,,,,,,,,,,,,,,,,
151,151,151,151,151,125,130.33333333333334,151,156.33333333333334,140.66666666666666,130,125,130,125,125,125,130.33333333333334,125,135.33333333333334,130.33333333333334,130,125,156.33333333333334,156.33333333333334,140.33333333333334,130.33333333333334,130.33333333333334,130,135.33333333333334,130.33333333333334,135.33333333333334,130.33333333333334,46.666666666666664,52,52.333333333333336,46.666666666666664,47,52,57.333333333333336,57.333333333333336,57.333333333333336,62.666666666666664,57,57.333333333333336,62.333333333333336,57.333333333333336,62.666666666666664,57.333333333333336,10.333333333333334,,,,,,,,,,,,,,,
218.66666666666666,172,151,145.66666666666666,151,140.66666666666666,125,125.33333333333333,130.33333333333334,125,140.33333333333334,156.33333333333334,140.66666666666666,130,130.33333333333334,125,156.33333333333334,156,146,130.33333333333334,135.33333333333334,125,130,130.33333333333334,135.33333333333334,130.33333333333334,135.33333333333334,145.66666666666666,156.33333333333334,156.33333333333334,140.66666666666666,135.33333333333334,52,47,46.666666666666664,52.333333333333336,46.666666666666664,46.666666666666664,57.333333333333336,57.333333333333336,62.666666666666664,57.333333333333336,62.333333333333336,62.666666666666664,57,62.666666666666664,57.333333333333336,62.333333333333336,62.666666666666664,62.333333333333336,,,,,,,,,,,,,,
151,151.33333333333334,151,145.66666666666666,151,145.66666666666666,151,135.33333333333334,130.33333333333334,130.33333333333334,130,125,130.33333333333334,130,130.33333333333334,125,135.33333333333334,130.33333333333334,130,125,130.33333333333334,130.33333333333334,135.33333333333334,130.33333333333334,135.33333333333334,130.33333333333334,135.33333333333334,135.66666666666666,130,125,151,156,57.333333333333336,57.333333333333336,57.333333333333336,52,47,52,57.333333333333336,57.333333333333336,57.333333333333336,62.666666666666664,57,57.333333333333336,62.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,62.333333333333336,57.333333333333336,10.666666666666666,,,,,,,,,,,,,
208.33333333333334,161.33333333333334,145.66666666666666,145.66666666666666,145.66666666666666,119.66666666666667,125,140.66666666666666,151.33333333333334,140.66666666666666,130.33333333333334,125,130.33333333333334,130.33333333333334,130,125,130.33333333333334,146,156,140.66666666666666,130,135.66666666666666,130,130.33333333333334,145.66666666666666,161.66666666666666,145.66666666666666,135.33333333333334,135.33333333333334,125,130.33333333333334,130.33333333333334,52,52,52.333333333333336,46.666666666666664,52.333333333333336,57,57.333333333333336,52,57.333333333333336,62.333333333333336,62.666666666666664,57.333333333333336,57.333333333333336,62.666666666666664,62.333333333333336,57.333333333333336,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,,,,,,,,,,,,
156,151,151.33333333333334,151,125,120,151,156.33333333333334,140.33333333333334,125,135.33333333333334,125,130.33333333333334,130,130.33333333333334,125,130,130.33333333333334,130,125,135.33333333333334,130.33333333333334,135.33333333333334,130.33333333333334,130.33333333333334,125,130.33333333333334,140.66666666666666,161.66666666666666,161.33333333333334,151,125,52,52,47,46.666666666666664,52,57.333333333333336,57,57.333333333333336,62.666666666666664,57.333333333333336,57.333333333333336,62.666666666666664,62.333333333333336,57.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,5,,,,,,,,,,,
208.33333333333334,166.66666666666666,151,146,151,125,130.33333333333334,151,156.33333333333334,145.66666666666666,130.33333333333334,125,130,130.33333333333334,130,130.33333333333334,130,125,140.66666666666666,156.33333333333334,140.66666666666666,130,135.66666666666666,125,156.33333333333334,161.33333333333334,140.66666666666666,135.66666666666666,151,156.33333333333334,156,125,52.333333333333336,52,52,47,47,52,52,52.333333333333336,57.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,57.333333333333336,62.333333333333336,62.666666666666664,57,57.333333333333336,57.333333333333336,62.666666666666664,62.333333333333336,62.333333333333336,62.666666666666664,,,,,,,,,,
161.33333333333334,161.33333333333334,151,151,151,125,130.33333333333334,125,156,156.33333333333334,140.66666666666666,130,130.33333333333334,125,135.33333333333334,156.33333333333334,145.66666666666666,130.33333333333334,130.33333333333334,119.66666666666667,130,135.33333333333334,130.33333333333334,125,135.33333333333334,140.66666666666666,161.66666666666666,151,130.33333333333334,130.33333333333334,156.33333333333334,156.33333333333334,57.333333333333336,57.333333333333336,57.333333333333336,52,52,52,57.333333333333336,57.333333333333336,62.333333333333336,62.666666666666664,57.333333333333336,57.333333333333336,62.666666666666664,62.333333333333336,57.333333333333336,57,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.666666666666664,10.333333333333334,,,,,,,,,
224,171.66666666666666,156.33333333333334,151,151,151,156.33333333333334,151,140.66666666666666,130.33333333333334,135.33333333333334,130,135.66666666666666,130,130.33333333333334,130,135.33333333333334,130.33333333333334,135.33333333333334,135.66666666666666,135.33333333333334,130,130.33333333333334,130.33333333333334,135.33333333333334,140.66666666666666,135.33333333333334,130.33333333333334,135.33333333333334,130.33333333333334,135.33333333333334,135.33333333333334,52,52.333333333333336,52.333333333333336,52,52,52,57.333333333333336,62.333333333333336,62.666666666666664,62.666666666666664,62.333333333333336,68,62.333333333333336,62.666666666666664,62.333333333333336,62.333333333333336,67.66666666666667,62.666666666666664,62.666666666666664,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,68,,,,,,,,
151,145.66666666666666,151,151,156.33333333333334,135.33333333333334,130,130.33333333333334,130,130.33333333333334,161.33333333333334,156.33333333333334,135.33333333333334,135.33333333333334,130.33333333333334,125,135.33333333333334,145.66666666666666,156.33333333333334,140.66666666666666,130,130.33333333333334,130.33333333333334,125,156.33333333333334,166.66666666666666,145.66666666666666,140.66666666666666,135.66666666666666,130,156.33333333333334,161.33333333333334,62.333333333333336,57.333333333333336,57.333333333333336,52,57.333333333333336,57.333333333333336,62.333333333333336,62.666666666666664,62.333333333333336,62.333333333333336,62.666666666666664,67.66666666666667,62.666666666666664,62.333333333333336,62.333333333333336,62.666666666666664,67.66666666666667,62.333333333333336,62.333333333333336,62.666666666666664,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,10.333333333333334,,,,,,,
208.33333333333334,166.66666666666666,156,151,151.33333333333334,130,130.33333333333334,145.66666666666666,161.66666666666666,140.66666666666666,135.33333333333334,130,135.66666666666666,145.66666666666666,156.33333333333334,140.66666666666666,135.33333333333334,135.33333333333334,135.66666666666666,130,146,161.33333333333334,146,135.33333333333334,135.33333333333334,130,135.66666666666666,146,166.66666666666666,161.33333333333334,151,135.33333333333334,52,52.333333333333336,52,52,52,52,62.666666666666664,57.333333333333336,67.66666666666667,62.333333333333336,62.666666666666664,62.333333333333336,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,67.66666666666667,67.66666666666667,62.666666666666664,62.666666666666664,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,,,,,,
156.33333333333334,151,151,125,130.33333333333334,130.33333333333334,130,125,161.66666666666666,156,140.66666666666666,130,135.66666666666666,125,135.33333333333334,151,161.33333333333334,146,135.33333333333334,135.33333333333334,135.66666666666666,145.66666666666666,156.33333333333334,140.66666666666666,135.33333333333334,140.66666666666666,135.33333333333334,130.33333333333334,135.33333333333334,135.33333333333334,135.33333333333334,135.33333333333334,52.333333333333336,52,52,46.666666666666664,52,52,57.333333333333336,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.333333333333336,62.666666666666664,62.333333333333336,62.333333333333336,67.66666666666667,68,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,73,10.333333333333334,,,,,
218.66666666666666,172,151,151,151,146,151,151,135.33333333333334,130.33333333333334,130.33333333333334,130.33333333333334,130,146,156.33333333333334,140.66666666666666,135.33333333333334,130,130.33333333333334,146,161.33333333333334,140.66666666666666,130.33333333333334,130.33333333333334,135.33333333333334,130,151.33333333333334,161.33333333333334,161.33333333333334,161.33333333333334,146,135.33333333333334,46.666666666666664,52,52,52.333333333333336,52,52,62.666666666666664,57.333333333333336,62.333333333333336,57.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,67.66666666666667,62.666666666666664,67.66666666666667,62.333333333333336,68,67.66666666666667,62.333333333333336,62.333333333333336,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,,,,
151,156.33333333333334,151,146,125,125,130.33333333333334,156.33333333333334,156,140.66666666666666,135.33333333333334,130.33333333333334,135.33333333333334,146,156.33333333333334,135.33333333333334,130.33333333333334,135.33333333333334,130.33333333333334,125,130.33333333333334,135.33333333333334,135.33333333333334,125,135.33333333333334,135.33333333333334,135.66666666666666,135.66666666666666,140.33333333333334,161.66666666666666,161.33333333333334,161.66666666666666,57,52.333333333333336,52,52,52,52.333333333333336,52,57.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,57,57.333333333333336,57,68,62.333333333333336,62.333333333333336,62.666666666666664,62.666666666666664,67.66666666666667,67.66666666666667,62.666666666666664,67.66666666666667,67.66666666666667,68,72.66666666666667,10.666666666666666,,,
223.66666666666666,172,151,151,156.33333333333334,140.66666666666666,125,130.33333333333334,130,130.33333333333334,135.33333333333334,130.33333333333334,130,125,140.66666666666666,156,146,135.33333333333334,130.33333333333334,125,135.66666666666666,135.33333333333334,135.33333333333334,130.33333333333334,135.66666666666666,130,135.66666666666666,135.33333333333334,135.66666666666666,156.33333333333334,161.33333333333334,156.33333333333334,62.666666666666664,57.333333333333336,57,52.333333333333336,52,62.333333333333336,57.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,67.66666666666667,62.666666666666664,67.66666666666667,62.666666666666664,62.666666666666664,67.66666666666667,62.333333333333336,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,68,67.66666666666667,,
156,151.33333333333334,151,146,156.33333333333334,151,156,130.33333333333334,130.33333333333334,130.33333333333334,130.33333333333334,130,130.33333333333334,135.33333333333334,130.33333333333334,125,130.33333333333334,135.33333333333334,135.33333333333334,130.33333333333334,130,130.33333333333334,135.33333333333334,135.33333333333334,135.66666666666666,130,135.66666666666666,146,161.66666666666666,161.33333333333334,151,135.33333333333334,52.333333333333336,47,46.666666666666664,46.666666666666664,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.666666666666664,62.333333333333336,62.333333333333336,62.666666666666664,62.666666666666664,67.66666666666667,62.666666666666664,62.666666666666664,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,67.66666666666667,10.333333333333334,
